age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,term_deposit_subscribed,client_id
31,services,married,secondary,no,-163,yes,no,cellular,17,apr,135,1,270,2,failure,no,ecd1121b-0223-40b3-bf56-fb5d727f5695
45,technician,married,secondary,no,5749,no,no,telephone,25,may,180,1,-1,0,unknown,no,daf30d36-bc0a-424c-9b88-dc590a3a6f5c
31,admin.,single,secondary,no,4198,no,no,cellular,25,nov,234,1,-1,0,unknown,yes,701044f1-17fe-4c70-a382-0359c45480dc
23,services,single,secondary,no,488,no,no,cellular,30,mar,236,1,92,2,other,yes,2b9217ce-f48d-4e4f-bd1a-d475e4ee81ee
40,housemaid,divorced,primary,no,1,no,no,unknown,6,jun,113,3,-1,0,unknown,no,6700e872-7818-41f6-b3ab-d5695edc02cc
36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,2,success,yes,601173a8-8a4e-4b05-8b5c-a29eeed9e747
43,management,married,primary,no,98,no,no,unknown,20,jun,185,4,-1,0,unknown,no,294025b9-19d4-40c6-a373-4a112286c529
33,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,293,2,92,3,success,yes,f95247b4-ef4f-4449-ac9e-b0c26ac5587c
35,management,married,tertiary,no,323,no,no,cellular,11,jan,261,2,-1,0,unknown,yes,4bffac17-c3f5-4e56-ad8a-3af5dd35bc5b
38,blue-collar,married,primary,no,1401,no,no,cellular,13,may,516,1,-1,0,unknown,yes,d6882ae1-a912-49bb-8f38-1783466f4ad5
50,services,married,secondary,no,2376,yes,no,cellular,24,sep,395,1,-1,0,unknown,yes,a82c8855-33fc-40a5-979d-269f5872a87b
33,admin.,married,secondary,no,82,yes,no,cellular,25,jul,735,1,-1,0,unknown,yes,d53bfad6-afd4-4637-a1c8-96ef2f9c6997
44,management,single,tertiary,no,483,no,no,cellular,6,mar,207,2,199,6,success,yes,9bde07cc-949e-4ced-8032-0ecb0d3debad
42,self-employed,married,secondary,no,513,no,no,telephone,5,feb,98,1,-1,0,unknown,no,a817c7e8-4b83-4934-8258-8064c20f5b09
45,blue-collar,married,secondary,no,10252,no,no,cellular,22,sep,173,1,141,2,success,yes,5400d85a-a021-4531-94d4-59f776d0532a
27,technician,single,secondary,no,3485,no,yes,cellular,25,jul,282,2,-1,0,unknown,no,d75f3d9c-ad68-489d-8956-75e7c46a3356
25,technician,single,secondary,no,4718,no,no,cellular,24,jul,709,1,-1,0,unknown,yes,5cccf527-b115-4447-8f8d-4eaacebd61f5
32,blue-collar,married,secondary,no,210,yes,no,cellular,13,may,308,3,364,1,other,no,c0cceee9-6996-4327-88a6-9046d8728623
49,blue-collar,married,secondary,no,1946,no,no,cellular,16,jul,486,1,-1,0,unknown,yes,6f1139e9-76bc-4f70-8520-0e8062a22cd5
36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,284,1,171,1,failure,yes,e0f711eb-65f2-4ac8-bd84-db6910ba05e8
33,admin.,single,secondary,no,572,yes,no,cellular,14,apr,344,1,74,2,failure,yes,ef444006-1374-4615-b1c6-876e7ff98945
53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown,yes,179784e3-a147-4463-8022-4dd7ed0eaf27
32,technician,married,secondary,no,367,yes,no,cellular,11,may,214,2,276,3,failure,no,995d6bee-c23d-4c15-8b25-6640f7259f0a
48,housemaid,married,secondary,no,0,no,no,cellular,28,may,270,5,-1,0,unknown,yes,1d60edbb-967a-492a-89c9-50e5cc4ed6ef
29,admin.,single,secondary,no,2768,yes,no,cellular,29,jan,69,1,241,4,failure,no,ab9c4bdf-1298-4c4e-a109-5a35c13111cd
36,technician,married,primary,no,4585,yes,no,unknown,29,may,311,3,-1,0,unknown,no,47035bda-8321-4515-83bc-c1012d966e56
35,management,married,tertiary,no,2161,no,no,cellular,9,sep,569,3,-1,0,unknown,yes,0148cee3-987a-4a52-af18-dfb945fdec2a
30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,failure,yes,6a5f0123-69c7-46c8-a23f-c9c31cd6fa82
53,technician,married,secondary,no,-725,yes,no,unknown,27,may,1205,1,-1,0,unknown,yes,f3eba964-81f8-477d-b8bb-6eb850e16cdf
57,admin.,married,secondary,no,999,no,no,cellular,4,aug,68,1,-1,0,unknown,no,0ed7384b-ba1a-43a4-a0dd-975a9a358436
33,services,married,secondary,no,1553,yes,no,unknown,27,may,492,8,-1,0,unknown,no,e24ddfc1-b34f-429c-91a2-69fd470c2beb
43,technician,divorced,secondary,no,365,yes,no,unknown,4,jun,406,2,-1,0,unknown,no,dfa484b1-a452-44a3-85ba-8aaed800f325
40,services,married,secondary,no,-192,yes,no,cellular,11,may,666,1,-1,0,unknown,yes,bc03ff14-b667-459e-abfc-8f8b83318c1f
36,student,single,unknown,no,417,no,no,cellular,10,aug,304,1,181,1,success,yes,e1415ceb-ed3a-4298-b4da-f91d0d26af2c
33,technician,single,tertiary,no,8097,no,yes,cellular,21,aug,500,2,-1,0,unknown,no,b4a685f2-a1cd-48b7-8e95-3e3ef47ab3b5
33,management,single,tertiary,no,76,yes,no,unknown,7,may,256,3,-1,0,unknown,no,7a21cce2-b251-43fa-a401-38e8c3321ffd
60,technician,divorced,secondary,no,367,no,no,cellular,16,aug,318,2,-1,0,unknown,yes,9232681c-00fe-4e2a-88fa-fb5d06461b8a
36,services,married,primary,no,0,yes,no,unknown,2,jun,1036,1,-1,0,unknown,yes,698ddc0a-90c6-4f64-b325-b5239db61f51
44,blue-collar,married,primary,no,1265,yes,no,cellular,16,jul,555,1,-1,0,unknown,yes,512295d2-31ff-4576-b6cc-11e627991124
51,blue-collar,married,secondary,no,2237,yes,no,unknown,29,may,619,1,-1,0,unknown,no,0e9f77d3-05ef-4b81-b98a-80650a33fe77
52,blue-collar,married,secondary,no,543,yes,no,cellular,13,apr,211,2,-1,0,unknown,no,c4aba3b6-0459-4b86-b7fc-9a3359a9a4d8
30,management,single,tertiary,no,3473,no,no,cellular,12,mar,1209,2,-1,0,unknown,yes,62fcca89-b1fe-4956-995d-2106a3f09cc9
48,management,married,secondary,no,268,yes,no,cellular,28,jul,458,7,-1,0,unknown,yes,1ad74b70-db9f-4b5b-8a95-df3e80b61332
30,services,married,secondary,no,4,yes,no,cellular,11,jul,188,2,-1,0,unknown,no,10fd4463-c2ec-48fd-b1f3-e8b5f3e8f71c
25,student,single,secondary,no,108,no,no,cellular,29,apr,305,3,-1,0,unknown,yes,4e65b84a-46be-43db-8b44-e41b2bd35c20
32,management,single,tertiary,no,739,yes,no,cellular,2,feb,266,2,-1,0,unknown,no,3c5eb5d5-a0f1-408c-9af7-2985d7e5e2f5
53,blue-collar,married,primary,no,343,yes,no,cellular,25,jul,616,5,-1,0,unknown,yes,f2bed210-1aab-4528-ac22-08d8888892f8
32,blue-collar,married,secondary,no,99,yes,no,cellular,15,may,166,2,-1,0,unknown,no,6b2c2656-ee67-4a4d-8f78-987b0b967a41
32,management,single,tertiary,no,1731,yes,yes,unknown,29,may,323,3,-1,0,unknown,no,d07bcb1f-b038-4272-895e-49a7242366a8
47,unemployed,married,secondary,no,817,no,no,cellular,7,apr,721,4,-1,0,unknown,yes,dc8a3547-758e-4268-a8e8-b463c8981bf2
44,admin.,married,secondary,no,1380,yes,no,cellular,12,may,240,1,-1,0,unknown,no,7373aad8-cd24-4602-a8d3-2e6915f38e85
43,entrepreneur,married,tertiary,no,1076,no,no,cellular,31,jul,78,23,-1,0,unknown,no,f4e2eb0c-fc45-4e4d-9d7a-6a3cd1cc231d
37,technician,single,secondary,no,786,yes,no,unknown,30,may,103,2,-1,0,unknown,no,5145f6ba-ac5d-4b4e-8f89-c3e9e185a5c0
39,technician,married,secondary,no,1385,yes,yes,telephone,9,jul,446,1,-1,0,unknown,no,e830777e-10ca-4f63-83f2-a5ee7076c5a5
49,admin.,married,tertiary,no,8413,no,no,cellular,19,aug,131,6,-1,0,unknown,no,9029feda-a139-4c29-bbba-96fa1f667d79
57,blue-collar,married,secondary,no,2192,no,no,unknown,15,may,208,2,-1,0,unknown,no,8cb5dc46-4d0d-4f1e-8f4f-357eab92215e
32,management,single,tertiary,no,20,no,no,cellular,14,aug,1151,2,-1,0,unknown,yes,be38aa3e-ee2d-4c6a-89f1-5ad67956ca2d
45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes,6f1300af-fdca-4185-8c7c-7b4e1e961a28
52,blue-collar,married,secondary,no,5275,no,yes,cellular,22,jul,1029,3,-1,0,unknown,no,2b23065e-0c58-4899-8e75-032fd3e3c4f8
61,management,married,secondary,no,967,no,no,cellular,20,aug,180,1,-1,0,unknown,no,22160cd6-aad6-4367-acf0-511fbfa6ea23
22,student,single,secondary,no,0,no,no,cellular,6,feb,229,6,-1,0,unknown,yes,fc83dbf1-5a24-42fd-8cf2-5d09468d0dfe
40,entrepreneur,married,tertiary,no,-164,no,no,cellular,7,may,87,1,-1,0,unknown,no,35080399-6bb8-40b0-b319-50d32e08bc23
58,blue-collar,married,primary,no,99,yes,no,unknown,20,may,215,3,-1,0,unknown,no,7e255c88-4663-41e9-b227-661338f44b39
58,management,divorced,tertiary,no,1257,no,no,cellular,5,aug,1536,1,-1,0,unknown,yes,0427d50a-aac7-463f-ac64-5ee877d040cb
48,admin.,married,primary,no,4459,yes,no,cellular,3,apr,439,2,240,1,failure,no,609f395f-a83e-4f4a-9e9f-360afd11e2a4
35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,1068,3,-1,0,unknown,yes,fabd22d9-16b1-401d-be14-a529856129f1
51,admin.,married,unknown,no,-1137,yes,yes,telephone,11,may,567,3,325,1,failure,no,41485cd6-ed07-492b-a6d6-8d75e57d6fd1
24,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,267,1,-1,0,unknown,yes,3ee0004e-e07b-4cb3-8c5d-204ad0bcee51
56,retired,married,primary,no,9367,no,no,cellular,4,may,617,2,-1,0,unknown,yes,2e108d01-03d6-492d-9a96-0becf80c2227
32,blue-collar,single,secondary,no,53,yes,no,cellular,6,may,153,1,169,2,failure,no,bf2b62f1-000a-4ef6-8eb4-f40f11744538
40,management,married,tertiary,no,1041,yes,no,unknown,12,jun,73,1,-1,0,unknown,no,d7bf837b-447c-4df4-b695-c06eaacf9385
42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure,yes,5d1ca797-510b-4948-b2d4-72fa6c477f91
35,management,single,unknown,no,343,no,no,cellular,29,jan,45,2,-1,0,unknown,no,d2b23e65-416d-4bfd-a9a6-a3f448b66ce2
30,management,single,tertiary,no,533,no,no,cellular,4,may,365,4,-1,0,unknown,yes,d5383688-9d88-4afe-a857-febc1a6334ed
38,management,married,tertiary,no,845,no,no,cellular,23,sep,134,1,-1,0,unknown,no,540dbfa5-498e-4bdd-9e48-18991d486c33
45,management,married,tertiary,no,506,no,no,cellular,23,apr,229,2,-1,0,unknown,yes,6767cf18-1781-4b55-845d-67dca83a21e0
37,services,married,secondary,no,775,no,no,cellular,14,aug,150,2,-1,0,unknown,yes,005de028-ca28-4434-a52d-9a02612427bb
46,entrepreneur,married,secondary,no,4,yes,yes,unknown,27,jun,216,1,-1,0,unknown,no,ed08647f-cf0d-4f3b-b6ea-30f3c9ea3903
38,admin.,single,secondary,no,1560,yes,no,cellular,18,may,9,2,178,3,failure,no,23cd1b4f-f148-49a8-a4d9-00cf26a2aeaa
52,retired,married,secondary,no,49,no,yes,telephone,8,jul,280,5,-1,0,unknown,no,01ce8806-4b55-44e6-9e46-a14bca1a641d
66,management,married,secondary,no,587,no,no,cellular,12,may,457,2,392,2,success,yes,91b1589b-2070-4dbb-af2d-329c92b84baa
52,management,married,primary,no,798,yes,no,unknown,30,jun,123,2,-1,0,unknown,no,47b2a7c1-6918-48e9-89c6-cafa559fd357
54,retired,divorced,tertiary,no,3076,no,no,cellular,27,may,367,2,-1,0,unknown,yes,8574bbda-eab2-48b8-9145-6efcbb48ceaf
33,technician,single,secondary,no,0,no,no,cellular,26,aug,73,4,-1,0,unknown,no,e050443b-06dd-49b5-bd6d-edc9fb1c0e6f
34,management,married,secondary,no,56,yes,no,cellular,20,nov,311,3,183,1,failure,no,1821b8ac-7e32-410b-8312-3c42d6252c41
50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes,f614195e-9875-44af-8b28-78d7e6b5329a
48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,yes,01ef8a5a-945d-49d7-b6b5-2ec0004e1bdf
28,technician,divorced,secondary,no,477,yes,yes,cellular,10,jul,93,1,-1,0,unknown,no,7b609327-8990-40a0-bf33-3f446946896a
52,management,married,tertiary,no,1158,no,no,cellular,27,aug,57,4,-1,0,unknown,no,4159520e-3e6d-4ed7-b5cf-dcd3b4565e4b
26,admin.,single,secondary,no,141,yes,no,cellular,18,may,19,4,349,6,other,no,2d867f80-fdab-4607-aa32-9f1300e61e4a
31,management,single,tertiary,no,11821,no,no,cellular,18,aug,384,11,-1,0,unknown,yes,8ed5fa45-f1a6-4a0e-9f9e-03a9affc8b7a
67,retired,divorced,secondary,no,704,no,no,cellular,6,may,613,1,87,3,success,yes,62983e49-dab3-44ab-8a4f-6505b7c4b7bd
34,management,single,tertiary,no,9827,yes,no,cellular,13,aug,871,4,-1,0,unknown,yes,5034959d-c96e-4f3e-987d-d5c72569df33
51,housemaid,married,unknown,no,2337,yes,no,cellular,16,apr,251,2,266,3,other,yes,f282b7df-3d5f-48c4-a903-5631e6333f4d
35,technician,married,tertiary,no,2188,yes,no,unknown,3,jun,680,2,-1,0,unknown,no,c6e8289c-defb-4807-8db6-bb82b1088511
49,technician,married,tertiary,no,1071,no,no,cellular,16,sep,225,1,91,1,success,yes,8c4e6496-9406-480d-b8dc-86042c233e72
40,technician,single,tertiary,no,431,no,no,cellular,7,jul,180,2,-1,0,unknown,yes,49860dc7-d838-4a7c-ae51-ea88b20bb7e3
33,services,married,secondary,no,0,yes,no,cellular,29,jan,578,1,-1,0,unknown,no,1188d28f-5c87-4944-8530-116f38dcfcf7
44,self-employed,married,tertiary,no,8402,yes,no,cellular,18,aug,515,5,-1,0,unknown,no,fd27755d-3938-4031-9024-d9d55a635195
59,housemaid,divorced,primary,no,2518,no,no,cellular,30,jul,675,3,-1,0,unknown,yes,b6963e68-523d-400f-91ba-fe4de0e3b5a1
28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,unknown,no,a4323c00-df90-4a6b-af14-7c9b919f028e
42,technician,married,secondary,no,422,yes,no,cellular,16,jul,400,1,-1,0,unknown,no,bf046550-2122-48a1-8e0d-5118c7439218
51,blue-collar,married,secondary,no,955,no,yes,cellular,17,dec,221,3,-1,0,unknown,yes,be0ff0ab-702a-40a3-90b5-0028ba9f55a4
52,blue-collar,married,unknown,no,51,no,no,cellular,14,aug,935,2,-1,0,unknown,no,99f05c45-509d-4cdc-9772-6ed00f829ec2
73,retired,married,secondary,no,2850,no,no,cellular,17,nov,300,1,40,8,failure,yes,b93ee46e-b217-489e-850e-f7cd225ce23e
46,admin.,married,secondary,no,1069,yes,no,unknown,8,may,45,2,-1,0,unknown,no,8afe3b2b-8126-4a42-83fe-7101e4c3f3e0
43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes,ae394332-f14b-4124-8c51-50d0ea1ec3ab
33,management,single,tertiary,no,659,yes,no,cellular,19,nov,311,1,-1,0,unknown,no,94e68f17-cf65-4487-9142-54ec376e18c9
40,management,married,secondary,no,754,no,yes,cellular,6,apr,635,1,-1,0,unknown,yes,b2f46c48-0ccb-405c-8855-ce3d745bad67
27,technician,single,tertiary,no,667,no,no,cellular,29,jan,866,2,-1,0,unknown,yes,b366a8df-35eb-4211-a7eb-fa6c79200fc8
59,retired,divorced,tertiary,no,-134,no,no,cellular,14,aug,217,4,-1,0,unknown,no,ba519f48-6cb3-420d-913e-13f1ca3b1e46
31,admin.,single,secondary,no,78,yes,no,cellular,11,may,360,1,370,1,other,no,4c47949d-8751-4a14-b325-834a850e4895
35,admin.,single,secondary,no,507,yes,no,cellular,22,jul,560,2,-1,0,unknown,yes,8c79abce-5fe5-4216-af2a-d9891dc57d02
29,blue-collar,married,primary,no,201,yes,no,cellular,27,mar,101,12,-1,0,unknown,no,f3b8ae52-86f0-4a9b-96a3-863564d0d38f
29,blue-collar,married,secondary,no,-493,yes,no,cellular,18,may,536,2,334,4,failure,yes,dede0add-dfe2-499a-8d98-cc342b6b382d
48,blue-collar,married,primary,no,551,yes,yes,cellular,17,apr,1064,3,303,5,failure,no,0072b986-cd16-46eb-9342-ccec550a2eae
31,management,married,secondary,no,0,no,no,cellular,29,jan,120,2,160,2,failure,no,cb14e010-f00a-41db-bbb7-314d696b20cc
31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,yes,e971d195-87bd-4e3e-ae5d-97a66bf49828
41,management,married,tertiary,no,1304,yes,no,unknown,5,jun,93,3,-1,0,unknown,no,17c1e32f-3b39-4a2e-bc3d-838ba4a9ac0a
51,entrepreneur,married,primary,no,4711,no,no,unknown,19,jun,253,1,-1,0,unknown,no,a8d878f8-b3ed-4afb-b854-3a27358579e3
27,student,single,tertiary,no,5169,yes,no,cellular,3,sep,431,1,466,3,success,yes,544062ae-60f4-4222-91b6-b70cdc758034
48,technician,divorced,secondary,no,485,yes,no,cellular,23,jul,84,2,-1,0,unknown,no,1a995973-4064-49bc-9870-eba1ea76b417
34,technician,married,tertiary,no,3743,yes,no,cellular,18,may,722,4,-1,0,unknown,yes,8ee2f66c-6d9d-43ae-b43a-b732de91ff9a
28,admin.,single,secondary,no,1238,yes,no,unknown,28,may,252,2,-1,0,unknown,no,4e1f0300-61e5-46d2-a239-29406f112f14
32,technician,married,tertiary,no,514,yes,no,unknown,20,may,414,2,-1,0,unknown,no,78c1d9b9-b59c-46cb-9729-7390bd54dbe7
57,admin.,divorced,secondary,no,3100,no,yes,cellular,29,jul,165,2,-1,0,unknown,no,6c5fe784-e5db-412e-a6fd-7d03a4933901
40,management,single,tertiary,no,80,yes,no,cellular,30,jan,182,3,-1,0,unknown,no,a843b906-8b1c-4e68-9fa3-5fb7aa4b3465
51,blue-collar,single,primary,no,60,no,no,unknown,3,jul,93,1,-1,0,unknown,no,f99b7180-512d-45a3-86ae-abf65bfc704d
35,management,married,tertiary,no,8,yes,no,unknown,23,may,55,4,-1,0,unknown,no,8c97c30f-c4a5-42f3-bd57-f2ea77903264
38,management,single,tertiary,no,1515,yes,no,telephone,31,jul,42,5,-1,0,unknown,no,61445a9c-e43c-4ed7-8584-3a48efe8411a
36,management,married,tertiary,no,853,yes,yes,cellular,2,feb,408,1,-1,0,unknown,no,dc002f3b-eebc-422e-ac27-8ff2c2c3e151
59,entrepreneur,married,tertiary,no,1553,no,yes,cellular,18,nov,79,2,-1,0,unknown,no,a7a7e707-d55a-471f-8d45-3b8c524216d5
51,technician,married,secondary,no,117,no,no,cellular,18,feb,442,2,-1,0,unknown,yes,cfc81aa2-471b-4f8d-9923-44ae0be02c4c
37,blue-collar,married,primary,no,3242,yes,no,unknown,21,may,233,1,-1,0,unknown,no,b76d95a4-df1a-4e5f-81df-739303671715
28,management,single,tertiary,no,1808,no,no,cellular,30,apr,309,1,-1,0,unknown,yes,2c44a32f-2e38-404f-a722-8e12a985f400
59,self-employed,married,tertiary,no,185,no,no,cellular,4,feb,283,1,-1,0,unknown,no,79bc427a-fac6-4551-80ac-bdc55d377923
42,management,divorced,tertiary,no,1243,no,no,cellular,26,aug,1000,4,-1,0,unknown,yes,c5f8fed4-5287-45b5-9c60-b7729673baf1
44,admin.,married,secondary,no,2687,yes,no,unknown,16,may,131,4,-1,0,unknown,no,eff224a5-43ea-43ef-b6bb-0518e4516092
33,management,divorced,tertiary,no,-1027,yes,no,unknown,30,may,205,6,-1,0,unknown,no,68588df1-27a2-467a-80ba-3febd6dd22aa
31,admin.,single,secondary,no,19,yes,no,cellular,18,nov,1978,1,-1,0,unknown,yes,19569817-a647-4400-82b5-c61445f24a5e
42,technician,married,tertiary,no,-215,no,no,unknown,20,jun,1573,5,-1,0,unknown,yes,19bbec9b-6460-443c-a70e-3d5e340c2460
53,technician,married,secondary,no,206,no,no,cellular,26,aug,87,6,-1,0,unknown,no,401a0acd-a540-4699-95e7-33c5cd9a7fa5
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes,27a17c3e-f6e3-4950-a1c3-0ae20831cf72
35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,0,unknown,yes,e885c3c9-8a4b-4a1c-a4f1-091c73323d08
35,self-employed,single,tertiary,no,353,no,no,cellular,12,aug,582,1,-1,0,unknown,yes,285a6520-5734-4727-a47a-9333042367c2
32,management,single,tertiary,no,769,no,no,cellular,29,aug,695,2,-1,0,unknown,yes,4902a7c0-8f6f-42b7-b3f4-096f8789ba11
31,technician,single,secondary,no,506,no,no,cellular,21,aug,43,4,-1,0,unknown,no,c5e16cbb-8027-400d-b255-210739b3841b
25,technician,single,secondary,no,1400,yes,yes,unknown,16,may,424,1,-1,0,unknown,no,3e3040c4-9acc-40d0-9e1b-055a78f3ab18
39,management,married,tertiary,no,1423,yes,no,telephone,21,jul,733,3,-1,0,unknown,yes,41763928-1327-462c-9279-91160617411c
37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,192,1,193,1,success,yes,8939e6e9-1b9d-4152-bcbf-d9a4c5f67146
50,technician,married,tertiary,no,2313,no,no,cellular,5,aug,553,1,-1,0,unknown,yes,5ab74dc8-243e-41e1-8617-d5a9701fc49f
44,services,divorced,secondary,no,-389,yes,yes,unknown,5,jun,52,1,-1,0,unknown,no,2b161a67-0f56-425a-a758-0b5cb3ef9a9b
35,admin.,divorced,secondary,no,-101,yes,yes,cellular,6,may,128,1,-1,0,unknown,no,356e0fcf-995c-40d2-af88-07994e7ae291
29,technician,single,secondary,no,247,yes,no,unknown,8,may,134,1,-1,0,unknown,no,ec831b61-dc3a-4b11-b49d-ea863ff1c937
33,blue-collar,married,unknown,no,24,yes,no,cellular,14,may,535,1,-1,0,unknown,no,b4962832-14e7-4a3d-936c-4d175b84f817
26,technician,single,tertiary,no,1996,no,no,cellular,29,jan,111,2,-1,0,unknown,no,019ce1c0-2e1a-4c63-b17c-f99383d40fa5
41,services,married,secondary,no,803,yes,no,unknown,28,may,88,3,-1,0,unknown,no,b65c345a-d75a-48a0-8480-1d761ac6b0eb
30,services,single,primary,no,0,yes,yes,cellular,19,nov,686,1,-1,0,unknown,yes,c90f647f-2be1-4591-9af3-24f2299f75fb
30,management,single,tertiary,no,5,no,no,unknown,16,may,476,3,-1,0,unknown,no,c8902d54-bd25-4971-a05c-7b8f322281d0
29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no,efe0e5ca-fb1f-4447-a740-90a4dc17d62e
40,admin.,married,unknown,no,9110,yes,no,telephone,19,nov,89,3,-1,0,unknown,no,1aefdf42-d20c-4b33-94b0-6ab0143d596f
90,retired,divorced,primary,no,712,no,no,telephone,3,mar,557,1,-1,0,unknown,yes,398400b9-276b-4d3e-bca0-fa9d881a6fae
59,retired,married,primary,no,363,no,no,cellular,30,apr,400,1,-1,0,unknown,yes,964ae63a-f13b-471a-962e-1b2f932f088e
31,blue-collar,married,secondary,no,203,yes,no,unknown,27,may,426,2,-1,0,unknown,no,4f16661d-535c-4588-9f10-c925ce6c4afa
32,management,single,tertiary,no,0,no,no,cellular,5,feb,550,4,-1,0,unknown,yes,73859032-25de-45a8-b640-34c3905c71fb
31,technician,married,secondary,no,0,no,yes,cellular,15,jul,624,6,-1,0,unknown,no,371e43c7-e08b-4732-b673-5e8ac3063a0f
26,admin.,single,primary,no,-122,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes,42967796-57f5-489a-8883-587f6c6378d8
28,admin.,married,secondary,no,1595,no,no,cellular,9,sep,268,1,254,4,success,yes,a675c13e-2c18-402e-892d-4a3c1c2e31ef
38,blue-collar,single,tertiary,no,172,yes,no,cellular,1,apr,1176,1,-1,0,unknown,yes,58961ec9-6363-46e8-b0bc-d0baa17fd001
54,technician,married,secondary,no,114,no,no,cellular,30,jul,458,3,-1,0,unknown,yes,e752a1c1-d888-4895-895d-79e9ea660630
32,blue-collar,single,primary,no,12198,yes,no,cellular,18,may,178,1,-1,0,unknown,yes,77087117-60a7-4e7f-a97e-d14854418926
92,retired,married,unknown,no,775,no,no,cellular,26,jan,164,4,96,3,success,yes,5261aff1-33d4-478c-8e23-3ac62cacd889
55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,781,1,-1,0,unknown,yes,e95b6f6d-3b44-4a55-8750-37c7531361ef
32,admin.,divorced,tertiary,no,-127,yes,no,unknown,30,may,288,4,-1,0,unknown,no,e4b8095e-06e5-4d99-beca-4f3b9b0b4d23
92,retired,married,unknown,no,775,no,no,cellular,22,oct,313,3,-1,0,unknown,yes,28fc8008-e16d-463a-9852-8c104cee906b
26,blue-collar,single,secondary,no,191,yes,no,cellular,6,may,550,1,-1,0,unknown,yes,1019ab15-3495-4809-8896-3661d2e9987d
59,admin.,married,secondary,no,106,no,no,cellular,22,may,186,1,-1,0,unknown,yes,d9df0424-a95e-43b6-a4f5-51933193f71f
34,blue-collar,single,secondary,no,3043,yes,yes,cellular,20,nov,670,1,-1,0,unknown,yes,0dd55649-b2e7-4108-872d-416d0e1d0639
36,management,divorced,tertiary,no,1057,no,no,cellular,19,jul,230,2,164,2,failure,yes,2af05f5c-5d31-4bff-b1b2-f6c31ddf586a
34,blue-collar,married,secondary,no,182,no,no,cellular,6,aug,938,2,-1,0,unknown,yes,48bbd9d1-ba75-47a3-8a3b-b34fb9f610b7
25,student,single,secondary,no,486,no,no,cellular,13,sep,273,3,199,4,failure,yes,5dc12928-6590-4683-8b8f-543c0e78881b
38,blue-collar,single,secondary,no,4,yes,no,unknown,2,jun,129,1,-1,0,unknown,no,8639257a-e59f-422e-9438-4f50c0647058
57,technician,divorced,secondary,no,3043,no,no,cellular,14,aug,707,2,-1,0,unknown,yes,bebd1418-cf60-4c52-9aa8-0a66610d9dda
41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,yes,f4b15b70-bd2b-41b3-ba2d-491f4cc2a24d
61,retired,married,tertiary,no,5267,no,no,cellular,11,feb,226,3,-1,0,unknown,yes,4f1bf942-0a08-4643-bec8-791001c48893
